Trade_ID,Product_ID,Year_ID,TradeType_ID,Trade_Value,Share_Percentage,Growth_Rate,Absolute_Change,Trade_Balance,Created_At
24674,6407,2,2,2924.11,0.048,51.13,989.23,-2914.19,01-04-2023 00:00
24675,4888,2,2,104809.65,1.7187,10.12,9634.47,-57986.28,01-04-2023 00:00
24676,4889,2,2,420.34,0.0069,-72.4,-1102.78,-372.31,01-04-2023 00:00
24677,4890,2,2,9.81,0.0002,8.57,0.77,25.23,01-04-2023 00:00
24678,6408,2,2,9.81,0.0002,8.57,0.77,25.23,01-04-2023 00:00
24679,4891,2,2,2.22,0,-85.06,-12.65,15,01-04-2023 00:00
24680,6409,2,2,2.22,0,-85.06,-12.65,15,01-04-2023 00:00
24681,4892,2,2,268.87,0.0044,7.7,19.22,-261.26,01-04-2023 00:00
24682,4893,2,2,662.65,0.0109,262.21,479.7,-627.96,01-04-2023 00:00
24683,4895,2,2,0,0,0,-0.05,0,01-04-2023 00:00
24684,4896,2,2,6.95,0.0001,-86.25,-43.59,0.11,01-04-2023 00:00
24685,4897,2,2,0.5,0,21710.08,0.5,0.01,01-04-2023 00:00
24686,4898,2,2,0,0,0,-0.13,0.6,01-04-2023 00:00
24687,4899,2,2,0,0,0,-0.02,0,01-04-2023 00:00
24688,4901,2,2,2,0,88.2,0.93,13.47,01-04-2023 00:00
24689,4903,2,2,0,0,0,-0.07,0.13,01-04-2023 00:00
24690,4904,2,2,0,0,-95.01,-0.08,0,01-04-2023 00:00
24691,4905,2,2,143.74,0.0024,26.88,30.45,-45.03,01-04-2023 00:00
24692,4906,2,2,707.36,0.0116,11.63,73.72,-385.06,01-04-2023 00:00
24693,4907,2,2,5048,0.0828,48.54,1649.5,4359.59,01-04-2023 00:00
24694,4908,2,2,1364.53,0.0224,297.7,1021.42,529.45,01-04-2023 00:00
24695,4909,2,2,570.95,0.0094,-90.9,-5704.41,883.99,01-04-2023 00:00
24696,6410,2,2,570.95,0.0094,-90.9,-5704.41,883.99,01-04-2023 00:00
24697,4910,2,2,11127.91,0.1825,842.89,9947.72,7515.32,01-04-2023 00:00
24698,4912,2,2,968.86,0.0159,-59.1,-1400.16,311.97,01-04-2023 00:00
24699,6411,2,2,968.86,0.0159,-59.1,-1400.16,311.97,01-04-2023 00:00
24700,4913,2,2,0,0,0,0,6.24,01-04-2023 00:00
24701,6412,2,2,0,0,0,0,6.24,01-04-2023 00:00
24702,4914,2,2,0.44,0,75.21,0.19,-0.36,01-04-2023 00:00
24703,6413,2,2,0.44,0,75.21,0.19,-0.36,01-04-2023 00:00
24704,6414,2,2,0.09,0,-12.32,-0.01,,01-04-2023 00:00
24705,4915,2,2,0.62,0,-58.65,-0.87,-0.62,01-04-2023 00:00
24706,4916,2,2,1.17,0,13.42,0.14,-1.17,01-04-2023 00:00
24707,6415,2,2,30.25,0.0005,0,30.25,,01-04-2023 00:00
24708,4917,2,2,3.91,0.0001,-29.05,-1.59,-3.91,01-04-2023 00:00
24709,4918,2,2,0.94,0,0,0.94,13.86,01-04-2023 00:00
24710,4920,2,2,0.43,0,-75.19,-1.31,-0.42,01-04-2023 00:00
24711,4921,2,2,20.53,0.0003,91.32,9.8,-19.46,01-04-2023 00:00
24712,4922,2,2,2594.27,0.0425,44.85,803.22,-501.07,01-04-2023 00:00
24713,4923,2,2,4753.72,0.078,248.75,3390.64,-3415.21,01-04-2023 00:00
24714,4924,2,2,2006.74,0.0329,-14.82,-349.15,-1413.83,01-04-2023 00:00
24715,4925,2,2,6917.64,0.1134,-16.67,-1384.18,-340.01,01-04-2023 00:00
24716,4927,2,2,5706.08,0.0936,84.46,2612.67,-1601.55,01-04-2023 00:00
24717,4928,2,2,23.6,0.0004,38.93,6.62,18.26,01-04-2023 00:00
24718,4929,2,2,36.85,0.0006,-6.96,-2.76,-11.74,01-04-2023 00:00
24719,4930,2,2,4443.39,0.0729,3.68,157.58,-4443.36,01-04-2023 00:00
24720,4931,2,2,588.52,0.0097,8.95,48.36,1933.83,01-04-2023 00:00
24721,4932,2,2,178.87,0.0029,24.02,34.64,-175.81,01-04-2023 00:00
24722,4933,2,2,269.13,0.0044,-9.53,-28.34,-130.83,01-04-2023 00:00
24723,4934,2,2,13.04,0.0002,-32.87,-6.39,15.2,01-04-2023 00:00
24724,4935,2,2,1490.85,0.0244,-12.99,-222.63,-144.79,01-04-2023 00:00
24725,4936,2,2,265.99,0.0044,35.38,69.52,-216.15,01-04-2023 00:00
24726,4937,2,2,1200.41,0.0197,19.76,198.06,-1069.7,01-04-2023 00:00
24727,6416,2,2,1200.41,0.0197,19.76,198.06,-1069.7,01-04-2023 00:00
24728,4938,2,2,95.55,0.0016,-68.44,-207.24,-68.68,01-04-2023 00:00
24729,4939,2,2,45.85,0.0008,19.78,7.57,-44.45,01-04-2023 00:00
24730,4940,2,2,231.92,0.0038,46.2,73.29,-153.69,01-04-2023 00:00
24731,4941,2,2,485.15,0.008,31.04,114.91,-474.11,01-04-2023 00:00
24732,4942,2,2,623.85,0.0102,8.02,46.32,-609.42,01-04-2023 00:00
24733,4943,2,2,54.69,0.0009,38.7,15.26,-53.39,01-04-2023 00:00
24734,4944,2,2,832.96,0.0137,-43.54,-642.29,-789.96,01-04-2023 00:00
24735,4945,2,2,133.37,0.0022,-16.87,-27.08,119.39,01-04-2023 00:00
24736,4946,2,2,123.38,0.002,394.53,98.43,-55.45,01-04-2023 00:00
24737,4947,2,2,35.84,0.0006,42.74,10.73,-19.51,01-04-2023 00:00
24738,4948,2,2,23.25,0.0004,32.54,5.71,14.53,01-04-2023 00:00
24739,6417,2,2,23.25,0.0004,32.54,5.71,14.53,01-04-2023 00:00
24740,4949,2,2,72.51,0.0012,44.09,22.18,-42.7,01-04-2023 00:00
24741,6418,2,2,72.51,0.0012,44.09,22.18,-42.7,01-04-2023 00:00
24742,4950,2,2,76.73,0.0013,75.41,32.99,-12.91,01-04-2023 00:00
24743,4951,2,2,0.72,0,-71.88,-1.84,-0.32,01-04-2023 00:00
24744,4952,2,2,5.92,0.0001,87.66,2.77,2.79,01-04-2023 00:00
24745,4953,2,2,31.37,0.0005,6.45,1.9,-22.39,01-04-2023 00:00
24746,4954,2,2,12.03,0.0002,-27.32,-4.53,-10.99,01-04-2023 00:00
24747,4955,2,2,63.81,0.001,25.54,12.98,-54.92,01-04-2023 00:00
24748,4956,2,2,64.49,0.0011,0.66,0.43,-59.72,01-04-2023 00:00
24749,4957,2,2,13.19,0.0002,-42.52,-9.76,-6.73,01-04-2023 00:00
24750,6419,2,2,13.19,0.0002,-42.52,-9.76,-6.73,01-04-2023 00:00
24751,4958,2,2,6.24,0.0001,25.48,1.27,-1.89,01-04-2023 00:00
24752,4959,2,2,40.02,0.0007,-32.77,-19.51,28.2,01-04-2023 00:00
24753,4960,2,2,5.57,0.0001,-51.33,-5.88,-5.19,01-04-2023 00:00
24754,4961,2,2,17.52,0.0003,-28.69,-7.04,-16.21,01-04-2023 00:00
24755,4962,2,2,1.71,0,86.81,0.79,-1.54,01-04-2023 00:00
24756,4963,2,2,3.62,0.0001,45.61,1.14,-2.1,01-04-2023 00:00
24757,6420,2,2,3.62,0.0001,45.61,1.14,-2.1,01-04-2023 00:00
24758,4964,2,2,5.57,0.0001,-54.91,-6.79,-4.75,01-04-2023 00:00
24759,6421,2,2,5.57,0.0001,-54.91,-6.79,-4.75,01-04-2023 00:00
24760,4965,2,2,55.05,0.0009,6.99,3.6,-46.78,01-04-2023 00:00
24761,4966,2,2,3.56,0.0001,-9.08,-0.36,-3.34,01-04-2023 00:00
24762,4967,2,2,40.81,0.0007,16.18,5.69,-26.66,01-04-2023 00:00
24763,4968,2,2,12.93,0.0002,3.86,0.48,-11.69,01-04-2023 00:00
24764,6422,2,2,12.93,0.0002,3.86,0.48,-11.69,01-04-2023 00:00
24765,4969,2,2,577.94,0.0095,6.19,33.69,-478.74,01-04-2023 00:00
24766,4970,2,2,242.79,0.004,7.91,17.8,-216.73,01-04-2023 00:00
24767,4971,2,2,526.66,0.0086,91.51,251.66,-521.73,01-04-2023 00:00
24768,4972,2,2,49.86,0.0008,40.28,14.31,-31.32,01-04-2023 00:00
24769,4973,2,2,496.41,0.0081,903.24,446.93,-470.77,01-04-2023 00:00
24770,6423,2,2,496.41,0.0081,903.24,446.93,-470.77,01-04-2023 00:00
24771,4974,2,2,480.87,0.0079,6.37,28.8,-349,01-04-2023 00:00
24772,4975,2,2,366.87,0.006,255.37,263.64,-349.68,01-04-2023 00:00
24773,4976,2,2,917.26,0.015,808.53,816.3,-850.26,01-04-2023 00:00
24774,4977,2,2,11.15,0.0002,-15.48,-2.04,-6.5,01-04-2023 00:00
24775,4978,2,2,683.3,0.0112,73.1,288.55,135.99,01-04-2023 00:00
24776,6424,2,2,683.3,0.0112,73.1,288.55,135.99,01-04-2023 00:00
24777,4979,2,2,238.39,0.0039,8.75,19.19,-145.27,01-04-2023 00:00
24778,4980,2,2,80.81,0.0013,38.39,22.41,-3.23,01-04-2023 00:00
24779,6425,2,2,80.81,0.0013,38.39,22.41,-3.23,01-04-2023 00:00
24780,4981,2,2,64.59,0.0011,-22.07,-18.29,-56.12,01-04-2023 00:00
24781,4982,2,2,147.17,0.0024,8.35,11.34,-123.73,01-04-2023 00:00
24782,4983,2,2,81.98,0.0013,46.59,26.05,-74.4,01-04-2023 00:00
24783,4984,2,2,98.22,0.0016,-30.12,-42.32,-38.72,01-04-2023 00:00
24784,4985,2,2,1017.31,0.0167,-47.01,-902.54,166.9,01-04-2023 00:00
24785,4986,2,2,477.84,0.0078,8.81,38.71,-248.82,01-04-2023 00:00
24786,6426,2,2,477.84,0.0078,8.81,38.71,-248.82,01-04-2023 00:00
24787,4987,2,2,302.8,0.005,20.21,50.9,-282.53,01-04-2023 00:00
24788,4988,2,2,0.91,0,49.64,0.3,-0.15,01-04-2023 00:00
24789,4989,2,2,15.9,0.0003,35.2,4.14,67.7,01-04-2023 00:00
24790,4990,2,2,274.39,0.0045,12.06,29.53,-165.98,01-04-2023 00:00
24791,4991,2,2,41.59,0.0007,6.25,2.45,-11.62,01-04-2023 00:00
24792,4992,2,2,17.15,0.0003,-17.65,-3.68,-10.08,01-04-2023 00:00
24793,4993,2,2,199.06,0.0033,9.04,16.51,45.21,01-04-2023 00:00
24794,4994,2,2,1992,0.0327,9.19,167.68,-1662.49,01-04-2023 00:00
24795,4995,2,2,2755.9,0.0452,4.75,125.05,-1447.41,01-04-2023 00:00
24796,4996,2,2,180.44,0.003,25.03,36.13,-176.31,01-04-2023 00:00
24797,4997,2,2,694.61,0.0114,0.86,5.95,-112.4,01-04-2023 00:00
24798,6427,2,2,694.61,0.0114,0.86,5.95,-112.4,01-04-2023 00:00
24799,4998,2,2,15.03,0.0002,60.37,5.66,-9.22,01-04-2023 00:00
24800,4999,2,2,1385.95,0.0227,78.37,608.95,-904.37,01-04-2023 00:00
24801,5000,2,2,701.9,0.0115,-24.44,-227.08,-277.11,01-04-2023 00:00
24802,5001,2,2,3183.32,0.0522,16.67,454.82,1156.48,01-04-2023 00:00
24803,5002,2,2,17.16,0.0003,-28.55,-6.85,-17.04,01-04-2023 00:00
24804,6428,2,2,17.16,0.0003,-28.55,-6.85,-17.04,01-04-2023 00:00
24805,5003,2,2,842.17,0.0138,2.72,22.34,-707.31,01-04-2023 00:00
24806,5004,2,2,1832.83,0.0301,-1.42,-26.47,-1539.66,01-04-2023 00:00
24807,5005,2,2,9902.46,0.1624,12.73,1118.18,-5852.1,01-04-2023 00:00
24808,5006,2,2,755.41,0.0124,30,174.32,-702.34,01-04-2023 00:00
24809,6429,2,2,755.41,0.0124,30,174.32,-702.34,01-04-2023 00:00
24810,5007,2,2,1662.03,0.0273,9.62,145.87,-1483.21,01-04-2023 00:00
24811,6430,2,2,1662.03,0.0273,9.62,145.87,-1483.21,01-04-2023 00:00
24812,5008,2,2,186.36,0.0031,13.73,22.5,-135.53,01-04-2023 00:00
24813,6431,2,2,186.36,0.0031,13.73,22.5,-135.53,01-04-2023 00:00
24814,5009,2,2,460.22,0.0075,49.45,152.28,299.03,01-04-2023 00:00
24815,5010,2,2,10.1,0.0002,48.42,3.3,130.33,01-04-2023 00:00
24816,5011,2,2,498.25,0.0082,13.44,59.02,-452.75,01-04-2023 00:00
24817,5012,2,2,1788.84,0.0293,21.92,321.68,-936.01,01-04-2023 00:00
24818,5013,2,2,2136.69,0.035,3.06,63.47,-632.56,01-04-2023 00:00
24819,5014,2,2,678.06,0.0111,-15.4,-123.39,-600.89,01-04-2023 00:00
24820,5015,2,2,501.59,0.0082,12.4,55.35,-497.46,01-04-2023 00:00
24821,5016,2,2,2233.72,0.0366,4.92,104.68,-1693.35,01-04-2023 00:00
24822,5017,2,2,1431.42,0.0235,30.53,334.79,-1287.33,01-04-2023 00:00
24823,5018,2,2,123.09,0.002,-15.23,-22.12,-117.62,01-04-2023 00:00
24824,5019,2,2,2539.13,0.0416,28.42,561.93,-1903.88,01-04-2023 00:00
24825,5020,2,2,1092.54,0.0179,22.68,201.94,-1048.2,01-04-2023 00:00
24826,6432,2,2,1092.54,0.0179,22.68,201.94,-1048.2,01-04-2023 00:00
24827,5021,2,2,123.09,0.002,-21.22,-33.16,-93.91,01-04-2023 00:00
24828,6433,2,2,123.09,0.002,-21.22,-33.16,-93.91,01-04-2023 00:00
24829,5022,2,2,88.33,0.0014,-10.25,-10.09,-75.5,01-04-2023 00:00
24830,6434,2,2,88.33,0.0014,-10.25,-10.09,-75.5,01-04-2023 00:00
24831,5023,2,2,738.56,0.0121,27.01,157.06,586.68,01-04-2023 00:00
24832,5024,2,2,2900.76,0.0476,3.48,97.49,-1945.88,01-04-2023 00:00
24833,5025,2,2,564.54,0.0093,-1.26,-7.21,-93.07,01-04-2023 00:00
24834,6435,2,2,564.54,0.0093,-1.26,-7.21,-93.07,01-04-2023 00:00
24835,5026,2,2,192.78,0.0032,5.4,9.87,-104.91,01-04-2023 00:00
24836,5027,2,2,690.59,0.0113,21.23,120.93,-541.44,01-04-2023 00:00
24837,5028,2,2,132.72,0.0022,9.31,11.31,-55.04,01-04-2023 00:00
24838,5029,2,2,26.37,0.0004,-36.85,-15.38,19.04,01-04-2023 00:00
24839,5030,2,2,477.9,0.0078,9.2,40.27,-234.68,01-04-2023 00:00
24840,5031,2,2,229.92,0.0038,-11.82,-30.82,-90.11,01-04-2023 00:00
24841,5032,2,2,277.6,0.0046,12.5,30.83,-172.21,01-04-2023 00:00
24842,5033,2,2,1512.22,0.0248,15.79,206.27,-382.42,01-04-2023 00:00
24843,6436,2,2,1512.22,0.0248,15.79,206.27,-382.42,01-04-2023 00:00
24844,5034,2,2,1835.11,0.0301,20.47,311.88,-1118.84,01-04-2023 00:00
24845,5035,2,2,923.35,0.0151,4.53,39.98,-730.2,01-04-2023 00:00
24846,5036,2,2,1075.42,0.0176,16.85,155.09,-289.72,01-04-2023 00:00
24847,5037,2,2,2227.48,0.0365,-7.54,-181.62,-1963.61,01-04-2023 00:00
24848,5038,2,2,2813.15,0.0461,9.7,248.63,-2709.16,01-04-2023 00:00
24849,5039,2,2,1760.64,0.0289,19.43,286.46,-1613.45,01-04-2023 00:00
24850,6437,2,2,1760.64,0.0289,19.43,286.46,-1613.45,01-04-2023 00:00
24851,5040,2,2,2589.08,0.0425,2.14,54.3,-1895.81,01-04-2023 00:00
24852,6438,2,2,2589.08,0.0425,2.14,54.3,-1895.81,01-04-2023 00:00
24853,5041,2,2,0,0,0,-2,0.69,01-04-2023 00:00
24854,5042,2,2,858.74,0.0141,44.97,266.37,-848.48,01-04-2023 00:00
24855,5043,2,2,3082.84,0.0506,1.95,58.87,-2670.41,01-04-2023 00:00
24856,5044,2,2,3399.28,0.0557,10.01,309.39,-2135.48,01-04-2023 00:00
24857,5045,2,2,109.03,0.0018,15.34,14.5,94.19,01-04-2023 00:00
24858,5046,2,2,72.85,0.0012,-32.29,-34.76,-68.12,01-04-2023 00:00
24859,5047,2,2,82.2,0.0013,38.98,23.06,529.3,01-04-2023 00:00
24860,5048,2,2,114.99,0.0019,13.95,14.08,104.86,01-04-2023 00:00
24861,6439,2,2,114.99,0.0019,13.95,14.08,104.86,01-04-2023 00:00
24862,5049,2,2,98.68,0.0016,45.8,31,-81.32,01-04-2023 00:00
24863,6440,2,2,98.68,0.0016,45.8,31,-81.32,01-04-2023 00:00
24864,5050,2,2,213.58,0.0035,-0.98,-2.1,124.15,01-04-2023 00:00
24865,5051,2,2,122.07,0.002,-15.23,-21.94,-74.21,01-04-2023 00:00
24866,5052,2,2,295.83,0.0049,-12.02,-40.41,-127.8,01-04-2023 00:00
24867,5053,2,2,398.06,0.0065,16.96,57.72,-326.16,01-04-2023 00:00
24868,5054,2,2,200.99,0.0033,13.66,24.15,-163.43,01-04-2023 00:00
24869,5055,2,2,67.06,0.0011,13.17,7.81,-25.92,01-04-2023 00:00
24870,5056,2,2,990.83,0.0162,3.63,34.71,-566.45,01-04-2023 00:00
24871,5057,2,2,573.62,0.0094,62.83,221.34,-523.94,01-04-2023 00:00
24872,5058,2,2,1869.4,0.0307,-3.4,-65.71,-1559.66,01-04-2023 00:00
24873,6441,2,2,1869.4,0.0307,-3.4,-65.71,-1559.66,01-04-2023 00:00
24874,5059,2,2,724.49,0.0119,30.32,168.55,-681.46,01-04-2023 00:00
24875,6442,2,2,724.49,0.0119,30.32,168.55,-681.46,01-04-2023 00:00
24876,5060,2,2,258.83,0.0042,59.58,96.64,-236.9,01-04-2023 00:00
24877,5061,2,2,839.96,0.0138,-4.98,-44.04,-696.92,01-04-2023 00:00
24878,5062,2,2,1186.15,0.0195,5.96,66.69,-904.27,01-04-2023 00:00
24879,5063,2,2,121.57,0.002,7.19,8.16,-80.33,01-04-2023 00:00
24880,5064,2,2,668.38,0.011,41.85,197.19,-537.07,01-04-2023 00:00
24881,5065,2,2,130.75,0.0021,-1.22,-1.62,-118.97,01-04-2023 00:00
24882,6443,2,2,130.75,0.0021,-1.22,-1.62,-118.97,01-04-2023 00:00
24883,5066,2,2,1436.6,0.0236,13.6,172,-1280.36,01-04-2023 00:00
24884,5067,2,2,9935.99,0.1629,15.38,1324.74,-8167.89,01-04-2023 00:00
24885,5068,2,2,3106.55,0.0509,24.28,606.83,-2473.16,01-04-2023 00:00
24886,5069,2,2,450.51,0.0074,20.9,77.89,-336.94,01-04-2023 00:00
24887,5070,2,2,217.38,0.0036,0.71,1.54,-89.21,01-04-2023 00:00
24888,5071,2,2,172.04,0.0028,-17.06,-35.4,-41.94,01-04-2023 00:00
24889,5072,2,2,6131.99,0.1006,-5.84,-380.55,-3692.71,01-04-2023 00:00
24890,5073,2,2,2164.35,0.0355,2.24,47.44,-1776.09,01-04-2023 00:00
24891,5074,2,2,1573.43,0.0258,1.13,17.51,-555.87,01-04-2023 00:00
24892,6444,2,2,1573.43,0.0258,1.13,17.51,-555.87,01-04-2023 00:00
24893,5075,2,2,86.17,0.0014,31.1,20.44,-82.88,01-04-2023 00:00
24894,6445,2,2,86.17,0.0014,31.1,20.44,-82.88,01-04-2023 00:00
24895,5076,2,2,370.55,0.0061,35.99,98.06,-332.68,01-04-2023 00:00
24896,6446,2,2,370.55,0.0061,35.99,98.06,-332.68,01-04-2023 00:00
24897,5077,2,2,230.01,0.0038,1.4,3.17,-226.33,01-04-2023 00:00
24898,6447,2,2,230.01,0.0038,1.4,3.17,-226.33,01-04-2023 00:00
24899,5078,2,2,121.74,0.002,-0.65,-0.79,-120.54,01-04-2023 00:00
24900,5079,2,2,0.09,0,256,0.07,0.06,01-04-2023 00:00
24901,6448,2,2,0.09,0,256,0.07,0.06,01-04-2023 00:00
24902,5080,2,2,43.13,0.0007,35.93,11.4,-42.9,01-04-2023 00:00
24903,6449,2,2,43.13,0.0007,35.93,11.4,-42.9,01-04-2023 00:00
24904,5081,2,2,1095.22,0.018,15.25,144.89,-953.38,01-04-2023 00:00
24905,6450,2,2,1095.22,0.018,15.25,144.89,-953.38,01-04-2023 00:00
24906,5082,2,2,3.75,0.0001,17.8,0.57,-3.19,01-04-2023 00:00
24907,6451,2,2,3.75,0.0001,17.8,0.57,-3.19,01-04-2023 00:00
24908,5083,2,2,427.21,0.007,35.85,112.74,-422.46,01-04-2023 00:00
24909,6452,2,2,427.21,0.007,35.85,112.74,-422.46,01-04-2023 00:00
24910,5084,2,2,1030.7,0.0169,22.65,190.35,-1026.1,01-04-2023 00:00
24911,6453,2,2,1030.7,0.0169,22.65,190.35,-1026.1,01-04-2023 00:00
24912,5085,2,2,549.81,0.009,17,79.89,-543.62,01-04-2023 00:00
24913,6454,2,2,549.81,0.009,17,79.89,-543.62,01-04-2023 00:00
24914,5086,2,2,8.17,0.0001,63.13,3.16,-6.84,01-04-2023 00:00
24915,5087,2,2,216.51,0.0036,-54.54,-259.74,-200.99,01-04-2023 00:00
24916,5088,2,2,0.6,0,39.33,0.17,-0.16,01-04-2023 00:00
24917,5089,2,2,1.68,0,-26.41,-0.6,1.33,01-04-2023 00:00
24918,5090,2,2,9.79,0.0002,8.48,0.77,-6.31,01-04-2023 00:00
24919,6455,2,2,9.79,0.0002,8.48,0.77,-6.31,01-04-2023 00:00
24920,5091,2,2,2.5,0,23.83,0.48,-0.96,01-04-2023 00:00
24921,5092,2,2,7.48,0.0001,4.1,0.29,-5.8,01-04-2023 00:00
24922,5093,2,2,10.7,0.0002,4.29,0.44,-2.97,01-04-2023 00:00
24923,5094,2,2,41.88,0.0007,11.07,4.17,-4.73,01-04-2023 00:00
24924,5095,2,2,2.93,0,-62.61,-4.92,-2.63,01-04-2023 00:00
24925,5096,2,2,14.01,0.0002,-25.26,-4.73,6.59,01-04-2023 00:00
24926,5097,2,2,2.44,0,37.67,0.67,-1.61,01-04-2023 00:00
24927,5098,2,2,58.71,0.001,3.81,2.15,-55.26,01-04-2023 00:00
24928,5099,2,2,123.01,0.002,72.35,51.64,-91.07,01-04-2023 00:00
24929,5100,2,2,156.05,0.0026,31.45,37.34,-138.26,01-04-2023 00:00
24930,6456,2,2,156.05,0.0026,31.45,37.34,-138.26,01-04-2023 00:00
24931,6457,2,2,0.1,0,26.26,0.02,,01-04-2023 00:00
24932,5101,2,2,6.75,0.0001,44.15,2.06,-6.73,01-04-2023 00:00
24933,5102,2,2,19.65,0.0003,166.45,12.27,-19.43,01-04-2023 00:00
24934,5103,2,2,5.79,0.0001,-9.49,-0.6,-5.44,01-04-2023 00:00
24935,5104,2,2,1.77,0,-27.02,-0.65,1.85,01-04-2023 00:00
24936,5105,2,2,25.96,0.0004,2.87,0.72,-25.22,01-04-2023 00:00
24937,5106,2,2,57.61,0.0009,47,18.42,-57.5,01-04-2023 00:00
24938,6458,2,2,57.61,0.0009,47,18.42,-57.5,01-04-2023 00:00
24939,6459,2,2,0,0,0,0,,01-04-2023 00:00
24940,5107,2,2,0.03,0,-20.29,-0.01,-0.02,01-04-2023 00:00
24941,5108,2,2,0.48,0,-49.7,-0.46,-0.35,01-04-2023 00:00
24942,5109,2,2,1.08,0,-53.95,-1.27,-0.66,01-04-2023 00:00
24943,5110,2,2,143.41,0.0024,83.84,65.4,-123.7,01-04-2023 00:00
24944,5111,2,2,74.15,0.0012,21.05,12.89,-71.38,01-04-2023 00:00
24945,5112,2,2,14.12,0.0002,3.7,0.5,1.4,01-04-2023 00:00
24946,5113,2,2,0.01,0,-89.99,-0.13,0.54,01-04-2023 00:00
24947,5114,2,2,0.05,0,-76.08,-0.16,0.06,01-04-2023 00:00
24948,5115,2,2,177.22,0.0029,179.21,113.75,-177,01-04-2023 00:00
24949,6460,2,2,177.22,0.0029,179.21,113.75,-177,01-04-2023 00:00
24950,5116,2,2,93.04,0.0015,-26.85,-34.15,-89.84,01-04-2023 00:00
24951,6461,2,2,93.04,0.0015,-26.85,-34.15,-89.84,01-04-2023 00:00
24952,5117,2,2,46.82,0.0008,36.71,12.58,21.34,01-04-2023 00:00
24953,5118,2,2,94.09,0.0015,37.05,25.44,-25.86,01-04-2023 00:00
24954,5119,2,2,2.08,0,3.29,0.06,-1.95,01-04-2023 00:00
24955,5120,2,2,151.97,0.0025,8.84,12.35,-74.77,01-04-2023 00:00
24956,5121,2,2,12.68,0.0002,22.62,2.34,-12.67,01-04-2023 00:00
24957,5122,2,2,15.04,0.0002,10.71,1.45,-15.01,01-04-2023 00:00
24958,5123,2,2,3.12,0.0001,1.1,0.03,0.3,01-04-2023 00:00
24959,5124,2,2,6.73,0.0001,1.68,0.11,-4.56,01-04-2023 00:00
24960,5125,2,2,104.1,0.0017,23.35,19.71,-31.7,01-04-2023 00:00
24961,5126,2,2,0.95,0,43.82,0.29,0.14,01-04-2023 00:00
24962,5127,2,2,9.6,0.0002,8.65,0.77,2.32,01-04-2023 00:00
24963,5128,2,2,37.99,0.0006,3.99,1.46,-18.71,01-04-2023 00:00
24964,6462,2,2,37.99,0.0006,3.99,1.46,-18.71,01-04-2023 00:00
24965,5129,2,2,195.86,0.0032,9.85,17.57,-33.46,01-04-2023 00:00
24966,5130,2,2,102.41,0.0017,16.83,14.76,-88.37,01-04-2023 00:00
24967,5131,2,2,0.99,0,1.54,0.02,16.51,01-04-2023 00:00
24968,5132,2,2,1.88,0,-42.22,-1.38,1.49,01-04-2023 00:00
24969,6463,2,2,1.88,0,-42.22,-1.38,1.49,01-04-2023 00:00
24970,5133,2,2,6.01,0.0001,43.42,1.82,-5.37,01-04-2023 00:00
24971,5134,2,2,0.97,0,8.56,0.08,-0.93,01-04-2023 00:00
24972,5135,2,2,15.9,0.0003,-0.32,-0.05,46.47,01-04-2023 00:00
24973,6464,2,2,15.9,0.0003,-0.32,-0.05,46.47,01-04-2023 00:00
24974,5136,2,2,92.65,0.0015,20.18,15.56,-91.73,01-04-2023 00:00
24975,6465,2,2,92.65,0.0015,20.18,15.56,-91.73,01-04-2023 00:00
24976,5137,2,2,35.88,0.0006,18.87,5.69,-16.61,01-04-2023 00:00
24977,5138,2,2,3.24,0.0001,-33.96,-1.67,-3.24,01-04-2023 00:00
24978,5139,2,2,0,0,-98.05,0,0.01,01-04-2023 00:00
24979,5140,2,2,1.69,0,-75.35,-5.18,-1.69,01-04-2023 00:00
24980,6466,2,2,1.69,0,-75.35,-5.18,-1.69,01-04-2023 00:00
24981,5141,2,2,1.09,0,-83.35,-5.44,-0.63,01-04-2023 00:00
24982,5142,2,2,2.17,0,31,0.51,-0.97,01-04-2023 00:00
24983,5143,2,2,72.75,0.0012,-0.02,-0.01,-60.69,01-04-2023 00:00
24984,6467,2,2,72.75,0.0012,-0.02,-0.01,-60.69,01-04-2023 00:00
24985,5144,2,2,8.05,0.0001,2101.91,7.68,607.06,01-04-2023 00:00
24986,5145,2,2,12.33,0.0002,-35.94,-6.92,3.04,01-04-2023 00:00
24987,5146,2,2,169.1,0.0028,70.87,70.13,342.87,01-04-2023 00:00
24988,5147,2,2,54.7,0.0009,-52.26,-59.89,77.05,01-04-2023 00:00
24989,5148,2,2,22.92,0.0004,71.22,9.53,46.73,01-04-2023 00:00
24990,5149,2,2,25.55,0.0004,8.6,2.02,260.75,01-04-2023 00:00
24991,5150,2,2,624.7,0.0102,-25.06,-208.91,2461.32,01-04-2023 00:00
24992,5151,2,2,0.05,0,628.05,0.04,74.4,01-04-2023 00:00
24993,6468,2,2,0.05,0,628.05,0.04,74.4,01-04-2023 00:00
24994,5152,2,2,300.37,0.0049,-9.26,-30.66,-243.82,01-04-2023 00:00
24995,5153,2,2,906.61,0.0149,31.99,219.75,-506.65,01-04-2023 00:00
24996,5154,2,2,3.66,0.0001,21.12,0.64,-2.6,01-04-2023 00:00
24997,5155,2,2,294.03,0.0048,45.19,91.52,-258.5,01-04-2023 00:00
24998,5156,2,2,9.82,0.0002,65.54,3.89,-9.38,01-04-2023 00:00
