HSCode,Commodity,HS2,Product_ID,Industry_Category,Product_Type,Created_At
880100,"BALLOONS AND DIRIGIBLES; GLIDERS, HANG    GLIDERS AND OTHER NON-POWERED AIRCRAFT:",88,4883,Transportation Equipment,Capital Goods,2023-01-01 15:46:50
880211,HELICOPTERS OF AN UNLADEN WT<=2000 KG,88,4884,Transportation Equipment,Capital Goods,2023-01-01 15:46:55
880212,HELICOPTERS OF AN UNLADEN WT> 2000 KG,88,4885,Transportation Equipment,Capital Goods,2023-01-01 15:47:00
880220,"AEROPLANES AND OTHER AIRCRAFT,OF AN UNLADE  WEIGHT NOT EXCEEDING 2000 KG",88,4886,Transportation Equipment,Capital Goods,2023-01-01 15:47:05
880230,"AEROPLANES AND OTHR AIRCRAFT,OF AN UNLADEN  WEIGHT >2000 KG BUT NOT EXCDNG 15000 KG",88,4887,Transportation Equipment,Capital Goods,2023-01-01 15:47:10
880240,"AEROPLANES AND OTHR AIRCRAFT,OF AN UNLADEN  WEIGHT EXCEEDING 15000 KG",88,4888,Transportation Equipment,Capital Goods,2023-01-01 15:47:15
880260,SPCCRFT (INCL SATLTS AND SUBORBITAL) SPCCRFT LAUNCH VHCLS,88,4889,Transportation Equipment,Capital Goods,2023-01-01 15:47:20
880400,PARACHUTES(INCL DIRIGIBLE PARACHUTES AND    PARAGLIDERS) ROTOCHUTES;PARTS THEREOF AND ACCSSRS THERETO,88,4890,Transportation Equipment,Capital Goods,2023-01-01 15:47:25
880510,AIRCRFT LAUNCHNG GEAR AND PRTS THEREOF      DECK-ARRSTR/SMLR GEAR AND PRTS THEREOF,88,4891,Transportation Equipment,Capital Goods,2023-01-01 15:47:30
880521,AIR COMBAT SIMULATORS AND PARTS THEREOF,88,4892,Transportation Equipment,Capital Goods,2023-01-01 15:47:35
880529,OTHER PARTS,88,4893,Transportation Equipment,Capital Goods,2023-01-01 15:47:40
880610,DESIGNED FOR THE CARRIAGE OF PASSENGERS,88,4894,Transportation Equipment,Capital Goods,2023-01-01 15:47:45
880621,WITH MAX TAKE-OFF WEIGHT <=250G,88,4895,Transportation Equipment,Capital Goods,2023-01-01 15:47:50
880622,WITH MAX TAKE-OFF WEIGHT >250G BUT <= 7KG,88,4896,Transportation Equipment,Capital Goods,2023-01-01 15:47:55
880623,WITH MAX TAKE-OFF WEIGHT >7KG BUT<=25KG,88,4897,Transportation Equipment,Capital Goods,2023-01-01 15:48:00
880624,WITH MAX TAKE-OFF WEIGHT>25BUT<=150KG,88,4898,Transportation Equipment,Capital Goods,2023-01-01 15:48:05
880629,OTHER,88,4899,Transportation Equipment,Capital Goods,2023-01-01 15:48:10
880691,WITH MAX TAKE-OFF WEIGHT <=250G,88,4900,Transportation Equipment,Capital Goods,2023-01-01 15:48:15
880692,WITH MAX TAKE-OFF WEIGHT >250G BUT <= 7KG,88,4901,Transportation Equipment,Capital Goods,2023-01-01 15:48:20
880693,WITH MAX TAKE-OFF WEIGHT >7KG BUT<=25KG,88,4902,Transportation Equipment,Capital Goods,2023-01-01 15:48:25
880694,WITH MAX TAKE-OFF WEIGHT>25BUT<=150KG,88,4903,Transportation Equipment,Capital Goods,2023-01-01 15:48:30
880699,OTHER,88,4904,Transportation Equipment,Capital Goods,2023-01-01 15:48:35
880710,PROPELLERS AND ROTORS AND PARTS THEREOF,88,4905,Transportation Equipment,Capital Goods,2023-01-01 15:48:40
880720,UNDER-CARRIAGES AND PARTS THEREOF,88,4906,Transportation Equipment,Capital Goods,2023-01-01 15:48:45
880730,"OTHER PARTS OF AIRPLANES, HELICOPTERS OR UNMANNED AIRCRAFT",88,4907,Transportation Equipment,Capital Goods,2023-01-01 15:48:50
880790,OTHER,88,4908,Transportation Equipment,Capital Goods,2023-01-01 15:48:55
890110,"CRUISE SHIPS,EXCRSN BOATS AND SMLR VSSLS    PRNCPLY DSGND FR TRNSPRT OF PERSONS,      FERRY-BOATS OF ALL KINDS",89,4909,Transportation Equipment,Capital Goods,2023-01-01 15:49:00
890120,TANKERS,89,4910,Transportation Equipment,Capital Goods,2023-01-01 15:49:05
890130,"RFRGRTD VSSLS,EXCL THSE OF SHBDG NO.890120",89,4911,Transportation Equipment,Capital Goods,2023-01-01 15:49:10
890190,OTHER VESSELS FOR TRANSPORT OF THE GOODS  AND OTHER VESSELS FOR THE TRANSPORT OF    BOTH PERSONS AND GOODS,89,4912,Transportation Equipment,Capital Goods,2023-01-01 15:49:15
890200,FISHNG VSSLS;FACTRY SHIPS AND OTHR VSSLS FR PROCESSING OR PRESERVING FISHERY PRODUCTS,89,4913,Transportation Equipment,Capital Goods,2023-01-01 15:49:20
890311,"FITTED /DESIGNED TO BE FITTED  WITH A MOTOR,UNLADEN(NET) WEIGHT (EXCLU THE MOTOR) < 100KG",89,4914,Transportation Equipment,Capital Goods,2023-01-01 15:49:25
890319,OTHER,89,4915,Transportation Equipment,Capital Goods,2023-01-01 15:49:30
890321,OF A LENGTH NOT EXCEED 7.5m,89,4916,Transportation Equipment,Capital Goods,2023-01-01 15:49:35
890331,OF A LENGTH NOT EXCEED 7.5m,89,4917,Transportation Equipment,Capital Goods,2023-01-01 15:49:40
890332,OF A LENGTH EXCEED 7.5m BUT NOT EXCEED 24m,89,4918,Transportation Equipment,Capital Goods,2023-01-01 15:49:45
890333,OF A LENGTH EXCEED 24m,89,4919,Transportation Equipment,Capital Goods,2023-01-01 15:49:50
890393,OF A LENGTH NOT EXCEED 7.5m,89,4920,Transportation Equipment,Capital Goods,2023-01-01 15:49:55
890399,OTHER,89,4921,Transportation Equipment,Capital Goods,2023-01-01 15:50:00
890400,TUGS AND PUSHER CRAFT,89,4922,Transportation Equipment,Capital Goods,2023-01-01 15:50:05
890510,DREDGERS,89,4923,Transportation Equipment,Capital Goods,2023-01-01 15:50:10
890520,FLOATNG/SUBMERSIBLE DRLLNG/PRDCTN PLTFORMS,89,4924,Transportation Equipment,Capital Goods,2023-01-01 15:50:15
890590,"OTHR VSSLS,FIRE FLOATS ETC",89,4925,Transportation Equipment,Capital Goods,2023-01-01 15:50:20
890610,WARSHIPS OF ALL KINDS,89,4926,Transportation Equipment,Capital Goods,2023-01-01 15:50:25
890690,OTHER UNDER HDNG 8906,89,4927,Transportation Equipment,Capital Goods,2023-01-01 15:50:30
890710,INVLATABLE RAFTS,89,4928,Transportation Equipment,Capital Goods,2023-01-01 15:50:35
890790,OTHER FLOTING STRUCTURES,89,4929,Transportation Equipment,Capital Goods,2023-01-01 15:50:40
890800,VSSLS AND OTHR FLOATNG STRCTRS FR BREAKNG UP,89,4930,Transportation Equipment,Capital Goods,2023-01-01 15:50:45
900110,"OPTCL FIBRS,OPTICAL FIBRE BUNDLES AND CABLES",90,4931,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:50:50
900120,SHEETS AND PLATES OF POLARISING MATERIAL,90,4932,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:50:55
900130,"CONTACT LENSES OF ANY MATERIAL,UNMOUNTED",90,4933,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:51:00
900140,SPECTACLE LENSES OF GLASS,90,4934,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:51:05
900150,SPECTACLE LENSES OF OTHR MATERIALS,90,4935,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:51:10
900190,"PRISMS,MIRRORS AND OTHR OPTCL ELMNTS,UNMNTD",90,4936,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:51:15
900211,"OBJECTIVE LENSES FOR CAMERAL,PROJECTORS   OR PHOTOGRAPHIC ENLARGERS OR REDUCERS",90,4937,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:51:20
900219,OTHER OBJECTIVE LENSES,90,4938,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:51:25
900220,OPTICAL FILTERS,90,4939,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:51:30
900290,OTHER OPTICAL ELEMENTS,90,4940,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:51:35
900311,FRAMES AND MOUNTINGS OF PLASTICS,90,4941,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:51:40
900319,FRAMES AND MOUNTINGS OF OTHER MATERIALS,90,4942,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:51:45
900390,"PARTS OF SPECTACLES,GOGGLES ETC",90,4943,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:51:50
900410,SUNGLASSES,90,4944,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:51:55
900490,"OTHER SPECTACLES,GOGGLES ETC",90,4945,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:52:00
900510,BINOCULARS,90,4946,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:52:05
900580,OTHER INSTRUMENTS :,90,4947,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:52:10
900590,"PARTS AND ACCESSORIES(INCL MOUNTINGS)       OF BNCLRS,MNCLRS AND OTHR OPTICAL TELESCOPES",90,4948,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:52:15
900630,"CMERAS SPCLY DSIGND FR UNDRWATR USE,AERL  SRVEY/MEDCL/SRGCL EXMNTN OF INTRNL ORGNS; CMPARSN CMERAS FR FORNSIC/CRIMINOLGC",90,4949,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:52:20
900640,INSTANT PRINT CAMERAS,90,4950,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:52:25
900653,FOR ROLL FILM OF A WIDTH OF 35 MM:,90,4951,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:52:30
900659,OTHER CAMERAS,90,4952,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:52:35
900661,DSCHRG LMP(ELECTRONIC)FLSHLIGHT,90,4953,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:52:40
900669,OTHER PHOTOHRAPHIC FLASH LIGHT APPRATUS,90,4954,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:52:45
900691,PARTS AND ACCESSORIES FOR CAMERAS,90,4955,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:52:50
900699,OTHER PARTS AND ACCESSORIES OF HDG 9006,90,4956,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:52:55
900710,CINEMATOGRAPHIC CAMERAS WHETHER OR NOT INCORPORATING SOUND RECORDING OR REPRODUCING APPARATUS,90,4957,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:53:00
900720,PROJECTORS,90,4958,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:53:05
900791,PRTS AND ACCESSORS FR CINAMATOGRPHC CAMERAS,90,4959,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:53:10
900792,PARTS AND ACCESSORIES FOR PROJECTORS,90,4960,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:53:15
900850,"PROJECTORS, ENLARGERS AND REDUCERS:",90,4961,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:53:20
900890,"PRTANDACCSSRS OF IMAGE PRJCTRS,ENLARGERS ETC",90,4962,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:53:25
901010,APRTS AND EQPMNT FR AUTMTCLY DVLPNG         PHOTOGRPHC FLM/PAPR IN ROLS/FR AUTMTCLY   EXPSNG DVLPD FLM TO ROLS OF PHOTOG,90,4963,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:53:30
901050,OTHER APPARATUS AND EQUIPMENT FOR         PHOTOGRAPHIC (INCLUDING CINEMATOGRAPHIC)  LABORATORIES; NEGATOSCOPES,90,4964,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:53:35
901060,PROJECTION SCREENS,90,4965,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:53:40
901090,PARTS AND ACCESSORIES OF HDG 9010,90,4966,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:53:45
901110,STEREOSCOPIC MICROSCOPES,90,4967,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:53:50
901120,"OTHER MICROSCOPES, FOR PHOTOMICROGRAPHY,  CINEPHOTOMICROGRAPHY OR MICROPROJECTION",90,4968,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:53:55
901180,OTHER MICROSCOPES,90,4969,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:54:00
901190,PARTS AND ACCESSORIES OF HDG 9011,90,4970,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:54:05
901210,MICROSCOPES OTHER THAN OPTICAL MICROSCOPESAND DIFFRACTION APPARATUS,90,4971,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:54:10
901290,PARTS AND ACCESSORIES OF HDG 9012,90,4972,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:54:15
901310,"TELSCOPC SIGHTS FR FITNG TO ARMS;PERISCPS;TLSCPS DSGND TO FORM PRTS OF MCHNS,APLNCS,INSTRMNTS/APPRTS OF THIS CHPTR",90,4973,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:54:20
901320,"LASERS,OTHER THAN LASER DIODES",90,4974,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:54:25
901380,"OTHER DEVICES,APPLIANCES ANDINSTUMENT",90,4975,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:54:30
901390,PARTS AND ACCESSORIES,90,4976,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:54:35
901410,DRECTION FINDING COMPASSES,90,4977,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:54:40
901420,INSTRUMENTS AND APPLIANCES FOR AERONAUTICLOR SPACE NAVIGATION(OTR THAN COMPASSES),90,4978,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:54:45
901480,OTHER INSTRUMENTS AND APPLIANCES :,90,4979,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:54:50
901490,PARTS AND ACCESSORIES OF COMPASSES;       OTHER NAVIGATIONAL INSTRUMENTS,90,4980,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:54:55
901510,RANGEFINDERS,90,4981,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:55:00
901520,THEODOLITES AND TACHEOMETERS,90,4982,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:55:05
901530,SURVEYING LEVELS,90,4983,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:55:10
901540,PHOTOGRMTRCL SURVYING INSTRMNTS AND APPLNCS,90,4984,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:55:15
901580,OTHER INSTRUMENTS AND APPLIANCES:,90,4985,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:55:20
901590,"PARTS AND ACCESSORES OF SURVEYING,PHTOGRMCL,HYDROGRPHIC INSTRUMNTS ETC EXCL CMPASSES",90,4986,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:55:25
901600,"BLNCS OF A SNSTIVTY OF 5 CG/BTR,W/N WTH WT",90,4987,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:55:30
901710,"DRFTNG TBLS AND MCHNS,W/N AUTOMATIC",90,4988,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:55:35
901720,"OTHER DRAWING, MARKING-OUT OR MATHEMATICAL CALCULATING INSTRUMENTS :",90,4989,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:55:40
901730,"MICROMETERS,CALLIPERS AND GAUGES",90,4990,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:55:45
901780,OTHER INSTRUMENTS :,90,4991,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:55:50
901790,PARTS AND ACCESSORIES OF ARTCLS OF HDG 9017,90,4992,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:55:55
901811,ELECTRO-CARDIOGRAPHS,90,4993,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:56:00
901812,ULTRASONIC SCANING APARATUS,90,4994,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:56:05
901813,MAGNETIC RESONANCE IMAGING APPARATUS,90,4995,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:56:10
901814,SCINTIGRAPHIC APPARATUS,90,4996,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:56:15
901819,OTHR ELCTRO-DIAGNOSTC APPRTS INCL THSE FORFUNCTIONAL EXPLRATRY EXAMINATION OR FOR   CHECKING PHYSIOLOGICAL PARAMETERS,90,4997,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:56:20
901820,ULTRA-VIOLET/INFRA-RED RAY APPARATUS,90,4998,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:56:25
901831,"SYRINGES,W/N WITH NEEDLES",90,4999,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:56:30
901832,TUBULAR METAL NEEDLES AND NEEDLES FOR SUTURE,90,5000,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:56:35
901839,CATHETERS AND THE LIKE; OTHER NEEDLES,90,5001,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:56:40
901841,"DENTAL DRILL ENGINES,W/N COMBINED ON A    SINGLE BASE WITH OTHER DENTAL EQUIPMENT",90,5002,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:56:45
901849,"OTHR INSTRMNTS AND APLNCS,USD IN DNTL SCINCE",90,5003,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:56:50
901850,OTHER OPHTHALMIC INSTRUMENTS AND          APPLIANCES :,90,5004,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:56:55
901890,OTHR INSTRMNTSANDAPPLNCS OF MEDICAL SCIENCE,90,5005,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:57:00
901910,MCHNO-THRPY APLNCS;MASSAGE APPARATUS      PSYCHOLOGICAL APTITUDE-TESTING APPARATUS,90,5006,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:57:05
901920,"OZONE THRPY,OXYGN THRPY,AROSL THRPY,ARTFCLRESPIRATION/OTHER THERAPEUTIC RSPRTN APRTS",90,5007,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:57:10
902000,"OTHER BREATHING APPLIANCES AND GAS MASKS, EXCLUDING PROTECTIVE MASKS HAVING NEITHER MECHANICAL PARTS NOR REPLACEABLE FIL",90,5008,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:57:15
902110,ORTHOPEAEDIC OR FRACTURE APPLIANCES,90,5009,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:57:20
902121,ARTIFICIAL TEETH,90,5010,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:57:25
902129,OTHER(DENTAL FITTINGS),90,5011,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:57:30
902131,ARTIFICIAL JOINTS,90,5012,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:57:35
902139,OTHER,90,5013,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:57:40
902140,"HEARING AIDS,EXCL PARTS AND ACCESSORIES",90,5014,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:57:45
902150,PACEMAKERS FOR STIMULATING HEART MUSCLES  EXCL PARTS AND ACCESSORIES,90,5015,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:57:50
902190,OTHER APPLIANCESOF HEADING 9021,90,5016,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:57:55
902212,COMPUTED TOMOGRAPHY APPARATUS,90,5017,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:58:00
902213,"OTHER, FOR DENTAL USES",90,5018,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:58:05
902214,"OTHER, FOR MEDICAL, SURGICAL OR VETERINARY USES :",90,5019,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:58:10
902219,"APRTAS BSD ON USE OF X-RAYS,FOR OTHR USE  INCL RADIOGRAPHY/RADIOTHERAPY APPARATUS",90,5020,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:58:15
902221,"APPRTS BSD ON USE OF ALPHA,BTA/GMA / OTHR IONISING RADTNS FOR MED,SUR,DEN/VETRY USE INCL RADIO(GRAPHY/THERAPY) APPRAT",90,5021,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:58:20
902229,"APPRTS BSD ON USE OF ALPHA,BTA/GMA RADTNS FR OTHR USESINCL RDOGRPHYANDRDOTHRPY APPRTS",90,5022,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:58:25
902230,X-RAY TUBES,90,5023,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:58:30
902290,"OTHER, INCLUDING PARTS AND ACCESSORIES :",90,5024,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:58:35
902300,"INSTRMNTS,APRTS AND MODLS DSIGND FOR        DEMONSTRATIONAL PRPS,UNSUTBL FR OTHR USES",90,5025,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:58:40
902410,MACHINES AND APPLIANCES FOR TESTING METALS,90,5026,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:58:45
902480,OTHER MACHINES AND APPLIANCES :,90,5027,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:58:50
902490,PARTS AND ACCESSORIES OF MCHNS OFHDG 9024,90,5028,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:58:55
902511,"THERMOMETERS,LIQUID-FILLED,FOR DIRECT RDNG",90,5029,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:59:00
902519,OTHR THRMOMTRS NT COMBND WTH OTHR INSTRMNTV,90,5030,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:59:05
902580,OTHER INSTRUMENTS :,90,5031,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:59:10
902590,PARTS AND ACCSSRS OF INSTRUMENTS OF HDG 9025,90,5032,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:59:15
902610,INSTRUMENTS AND APPARATUS FOR MEASURING OR  CHECKING THE FLOW OR LEVEL OF LIQUIDS,90,5033,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:59:20
902620,INSTRMNTS AND APRTS FR MSRNG/CHKNG PRESSURE,90,5034,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:59:25
902680,OTHER INSTRUMENTS OR APPARATUS :,90,5035,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:59:30
902690,PRTSANDACCSSRS OF INSRMNTS/APPRTS OF HDG9026,90,5036,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:59:35
902710,GAS OR SMOKE ANALYSIS APPARATUS,90,5037,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:59:40
902720,CHROMATOGRAPHS AND ELECTROPHORESIS INSTRMNT,90,5038,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:59:45
902730,"SPECTROMETERS,SPECTROPHOTOMETERS AND        SPECTOGRAPHS USING OPTICAL RADIATION",90,5039,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:59:50
902750,"OTHER INSTRUMENTS AND APPARATUS USING     OPTICAL RADIATIONS (UV, VISIBLE, IR) :",90,5040,Optical & Medical Instruments,High-Tech Goods,2023-01-01 15:59:55
902780,OTHR INSTRUMENTS AND APPARATUS OF HDG 9027,90,5041,Optical & Medical Instruments,High-Tech Goods,2023-01-01 16:00:00
902781,MASS SPECTROMETERS,90,5042,Optical & Medical Instruments,High-Tech Goods,2023-01-01 16:00:05
902789,OTHER,90,5043,Optical & Medical Instruments,High-Tech Goods,2023-01-01 16:00:10
902790,MICROTOMES;PARTS AND ACCESSORS OF HDG 9027,90,5044,Optical & Medical Instruments,High-Tech Goods,2023-01-01 16:00:15
902810,GAS METERS,90,5045,Optical & Medical Instruments,High-Tech Goods,2023-01-01 16:00:20
902820,LIQUID METERS,90,5046,Optical & Medical Instruments,High-Tech Goods,2023-01-01 16:00:25
902830,ELECTRICITY METERS,90,5047,Optical & Medical Instruments,High-Tech Goods,2023-01-01 16:00:30
902890,PARTS AND ACCESSORIES OF GAS LQD OR       ELECTRICTY SUPPLY OR PRODUCTION METERS,90,5048,Optical & Medical Instruments,High-Tech Goods,2023-01-01 16:00:35
902910,"REVOLUTION COUNTERS,PRODUCTION COUNTERS,  TAXIMETRS,MILEOMETTS,PEDOMETRS AND THE LIKE",90,5049,Optical & Medical Instruments,High-Tech Goods,2023-01-01 16:00:40
902920,"SPEED INDCATORS AND TACHOMETERS,STROBOSCOPES",90,5050,Optical & Medical Instruments,High-Tech Goods,2023-01-01 16:00:45
902990,PRTS AND ACCESSORIES OF ARTCLS OF HDG 9029,90,5051,Optical & Medical Instruments,High-Tech Goods,2023-01-01 16:00:50
903010,INSTRUMENT AND APPARATUS FOR MEASURING OR DETECTING IONISING RADIATION,90,5052,Optical & Medical Instruments,High-Tech Goods,2023-01-01 16:00:55
903020,CTHOD-RAY OSCLSCPS AND CTHOD-RAY OSCLOGRPHS,90,5053,Optical & Medical Instruments,High-Tech Goods,2023-01-01 16:01:00
